date,close,volume,open,high,low,symbol
2023-11-08,142.08,44521660,142.97,143.12,141.2183,AMZN
2023-11-07,142.71,53553540,140.55,143.37,140.5,AMZN
2023-11-06,139.74,44970420,138.76,140.73,138.36,AMZN
2023-11-03,138.6,44059810,138.99,139.49,137.45,AMZN
2023-11-02,138.07,52236690,138.73,138.81,136.47,AMZN
2023-11-01,137.0,61529410,133.96,137.35,133.71,AMZN
2023-10-31,133.09,51589380,132.75,133.57,131.71,AMZN
2023-10-30,132.71,72485540,129.72,133.0,128.56,AMZN
2023-10-27,127.74,125309300,126.2,130.02,125.52,AMZN
2023-10-26,119.57,100419500,120.63,121.6393,118.35,AMZN
2023-10-25,121.39,74577540,126.04,126.34,120.79,AMZN
2023-10-24,128.56,46477360,127.74,128.8,126.34,AMZN
2023-10-23,126.56,48259950,124.63,127.88,123.98,AMZN
2023-10-20,125.17,56406410,128.05,128.17,124.97,AMZN
2023-10-19,128.4,60961360,130.565,132.24,127.47,AMZN
2023-10-18,128.13,42699480,129.9,130.6699,127.51,AMZN
2023-10-17,131.47,49344550,130.39,132.58,128.71,AMZN
2023-10-16,132.55,42832920,130.69,133.07,130.425,AMZN
2023-10-13,129.79,45824690,132.98,133.3145,128.95,AMZN
2023-10-12,132.33,55528580,132.17,134.48,131.23,AMZN
2023-10-11,131.83,40741840,129.74,132.05,129.61,AMZN
2023-10-10,129.48,42178620,128.82,130.74,128.05,AMZN
2023-10-09,128.26,38773740,126.22,128.79,124.76,AMZN
2023-10-06,127.96,46836700,124.16,128.45,124.13,AMZN
2023-10-05,125.96,39660640,126.71,126.73,124.33,AMZN
2023-10-04,127.0,44203870,126.06,127.36,125.68,AMZN
2023-10-03,124.72,51564990,128.06,128.52,124.2544,AMZN
2023-10-02,129.46,48029740,127.28,130.47,126.54,AMZN
2023-09-29,127.12,62411730,128.2,129.15,126.32,AMZN
2023-09-28,125.98,54554970,124.04,126.5801,123.04,AMZN
2023-09-27,125.98,66553450,125.76,127.48,124.13,AMZN
2023-09-26,125.98,73048210,130.12,130.39,125.28,AMZN
2023-09-25,131.27,46017830,129.36,131.78,128.77,AMZN
2023-09-22,129.12,59904350,131.11,132.03,128.52,AMZN
2023-09-21,129.33,70343340,131.94,132.24,129.31,AMZN
2023-09-20,135.29,46263720,138.55,139.37,135.2,AMZN
2023-09-19,137.63,61482470,138.7,138.84,135.56,AMZN
2023-09-18,139.98,42823480,140.48,141.75,139.22,AMZN
2023-09-15,140.39,102909300,142.69,143.57,140.09,AMZN
2023-09-14,144.72,64033610,145.08,145.86,142.95,AMZN
2023-09-13,144.85,60465180,140.95,144.98,140.865,AMZN
2023-09-12,141.23,42668450,142.32,143.0,140.61,AMZN
2023-09-11,143.1,56764530,138.75,143.62,138.64,AMZN
2023-09-08,138.23,38365930,136.86,138.8519,136.75,AMZN
2023-09-07,137.85,48498910,133.9,138.03,133.16,AMZN
2023-09-06,135.36,41785510,136.32,137.45,134.61,AMZN
2023-09-05,137.27,40636740,137.73,137.8,135.82,AMZN
2023-09-01,138.12,40991540,139.455,139.96,136.875,AMZN
2023-08-31,138.01,58781310,135.06,138.7885,135.0,AMZN
2023-08-30,135.07,36137020,134.93,135.68,133.92,AMZN
2023-08-29,134.91,38646090,133.38,135.14,133.25,AMZN
2023-08-28,133.14,34108410,133.78,133.95,131.85,AMZN
2023-08-25,133.26,44147450,132.47,133.87,130.58,AMZN
2023-08-24,131.84,43646250,136.4,136.775,131.83,AMZN
2023-08-23,135.52,42801040,134.5,135.95,133.22,AMZN
2023-08-22,134.25,32935100,135.08,135.65,133.73,AMZN
2023-08-21,134.68,41442480,133.74,135.185,132.71,AMZN
2023-08-18,133.22,48497700,131.62,134.065,131.15,AMZN
2023-08-17,133.98,48354090,135.46,136.085,133.53,AMZN
2023-08-16,135.07,41675900,137.19,137.27,135.01,AMZN
2023-08-15,137.67,42781520,140.05,141.2778,137.23,AMZN
2023-08-14,140.57,47148700,138.3,140.59,137.75,AMZN
2023-08-11,138.41,42905830,137.4,139.33,137.0,AMZN
2023-08-10,138.56,58928400,139.075,140.41,137.49,AMZN
2023-08-09,137.85,50017350,139.97,140.32,137.1,AMZN
2023-08-08,139.94,51710500,140.62,140.84,138.42,AMZN
2023-08-07,142.22,71213110,140.99,142.54,138.95,AMZN
2023-08-04,139.57,153128500,141.06,143.63,139.32,AMZN
2023-08-03,128.91,91163740,127.48,129.84,126.41,AMZN
2023-08-02,128.21,51027610,130.154,130.23,126.82,AMZN
2023-08-01,131.69,42298930,133.55,133.69,131.6199,AMZN
2023-07-31,133.68,41901520,133.2,133.87,132.38,AMZN
2023-07-28,132.21,46317380,129.69,133.01,129.33,AMZN
2023-07-27,128.25,52610660,131.0,132.63,127.79,AMZN
2023-07-26,128.15,53910090,126.51,129.08,126.11,AMZN
2023-07-25,129.13,39236660,129.31,129.58,128.53,AMZN
2023-07-24,128.8,45671540,130.305,131.66,128.35,AMZN
2023-07-21,130.0,133307300,131.34,131.37,128.415,AMZN
2023-07-20,129.96,59820580,134.07,134.7915,129.33,AMZN
2023-07-19,135.36,54531040,133.39,135.99,132.53,AMZN
2023-07-18,132.83,54969130,132.71,133.86,131.355,AMZN
2023-07-17,133.56,48450200,134.56,135.62,133.21,AMZN
2023-07-14,134.68,54487090,134.06,136.65,134.06,AMZN
2023-07-13,134.3,61170880,134.04,134.67,132.71,AMZN
2023-07-12,130.8,54022850,130.31,131.26,128.83,AMZN
2023-07-11,128.78,49951460,127.75,129.77,127.35,AMZN
2023-07-10,127.13,61889290,129.07,129.28,125.915,AMZN
2023-07-07,129.78,41992250,128.59,130.97,128.1294,AMZN
2023-07-06,128.36,40697850,128.25,128.73,127.37,AMZN
2023-07-05,130.38,35895410,130.24,131.4,129.64,AMZN
2023-07-03,130.22,27939570,130.82,131.85,130.065,AMZN
2023-06-30,130.36,54350680,129.47,131.245,128.95,AMZN
2023-06-29,127.9,40760960,128.77,129.26,127.255,AMZN
2023-06-28,129.04,52149510,128.94,131.48,128.44,AMZN
2023-06-27,129.18,46801010,128.63,130.085,127.55,AMZN
2023-06-26,127.33,59989320,129.33,131.49,127.1,AMZN
2023-06-23,129.33,71927780,129.11,130.84,128.28,AMZN
2023-06-22,130.15,90354570,125.31,130.33,125.14,AMZN
2023-06-21,124.83,52137670,125.64,126.73,123.85,AMZN
2023-06-20,125.78,56930120,124.97,127.25,124.5,AMZN
2023-06-16,125.49,84247100,127.71,127.9,125.3,AMZN
2023-06-15,127.11,60458470,125.21,127.69,124.32,AMZN
2023-06-14,126.42,52422460,126.7,126.95,124.12,AMZN
2023-06-13,126.66,50564790,128.12,128.41,125.18,AMZN
2023-06-12,126.57,51473380,124.02,126.78,123.53,AMZN
2023-06-09,123.43,51396020,124.08,125.8,123.19,AMZN
2023-06-08,124.25,62159270,123.01,125.625,122.2579,AMZN
2023-06-07,121.23,95663280,127.01,127.365,120.63,AMZN
2023-06-06,126.61,45695210,125.07,127.4,125.0,AMZN
2023-06-05,125.3,47950130,123.36,125.8,123.03,AMZN
2023-06-02,124.25,61264410,124.92,126.39,124.015,AMZN
2023-06-01,122.77,54375130,120.69,123.49,119.93,AMZN
2023-05-31,120.58,72800790,121.45,122.04,119.17,AMZN
2023-05-30,121.66,64314810,122.37,122.92,119.855,AMZN
2023-05-26,120.11,96779890,116.04,121.5,116.02,AMZN
2023-05-25,115.0,66496680,116.63,116.87,114.31,AMZN
2023-05-24,116.75,63487940,115.35,117.34,115.02,AMZN
2023-05-23,114.99,67576260,114.27,117.14,113.78,AMZN
2023-05-22,115.01,70741120,116.77,116.77,114.25,AMZN
2023-05-19,116.25,55056310,118.16,118.31,115.7,AMZN
2023-05-18,118.15,73174090,116.69,118.6,116.335,AMZN
2023-05-17,115.5,65655180,114.89,115.83,114.22,AMZN
2023-05-16,113.4,71472910,111.05,114.7899,111.05,AMZN
2023-05-15,111.2,53011150,111.15,112.29,109.25,AMZN
2023-05-12,110.26,49852670,112.16,112.64,109.3185,AMZN
2023-05-11,112.18,74924840,111.03,113.28,110.49,AMZN
2023-05-10,110.19,78627620,108.1,110.67,108.05,AMZN
2023-05-09,106.62,44089360,105.48,106.79,105.1567,AMZN
2023-05-08,105.83,49430910,105.04,106.095,104.7001,AMZN
2023-05-05,105.655,56951740,104.27,105.76,103.55,AMZN
2023-05-04,104.0,45345520,104.04,105.39,103.3117,AMZN
2023-05-03,103.65,65051930,103.735,105.96,103.28,AMZN
2023-05-02,103.63,73469350,101.47,103.9,101.15,AMZN
2023-05-01,102.05,74728100,104.95,105.23,101.82,AMZN
2023-04-28,105.45,130715900,107.73,109.48,104.33,AMZN
2023-04-27,109.82,149961200,108.16,110.86,106.8,AMZN
2023-04-26,104.98,73803790,105.04,106.62,104.1,AMZN
2023-04-25,102.57,65026820,104.91,105.45,102.45,AMZN
2023-04-24,106.21,69575610,107.655,109.23,105.07,AMZN
2023-04-21,106.96,86774190,106.1,108.15,105.08,AMZN
2023-04-20,103.81,57696870,103.53,105.25,103.21,AMZN
2023-04-19,104.3,58398890,101.58,105.12,101.39,AMZN
2023-04-18,102.3,39790520,103.95,104.2,101.52,AMZN
2023-04-17,102.74,39919460,103.16,103.73,101.59,AMZN
2023-04-14,102.51,51450520,102.07,103.2013,101.11,AMZN
2023-04-13,102.4,67925140,98.95,102.57,98.71,AMZN
2023-04-12,97.83,56735010,100.4,100.51,97.705,AMZN
2023-04-11,99.92,60417850,100.8,101.0,99.01,AMZN
2023-04-10,102.17,37261190,100.96,102.2,99.57,AMZN
2023-04-06,102.06,43808020,100.75,102.3817,99.8008,AMZN
2023-04-05,101.1,45175390,103.91,103.91,100.7506,AMZN
2025-04-04,359.84,49209850,364.125,374.59,359.48,MSFT
2025-04-03,373.11,30198000,374.785,377.48,369.35,MSFT
2025-04-02,382.14,16092560,377.965,385.08,376.62,MSFT
2025-04-01,382.19,19689500,374.65,382.85,373.23,MSFT
2025-03-31,375.39,35184680,372.535,377.07,367.24,MSFT
2025-03-28,378.8,21632020,388.08,389.13,376.93,MSFT
2025-03-27,390.58,13766760,390.13,392.24,387.395,MSFT
2025-03-26,389.97,16132910,395.0,395.31,388.57,MSFT
2025-03-25,395.16,15774970,393.915,396.36,392.64,MSFT
2025-03-24,393.08,21004550,395.4,395.4,389.81,MSFT
2025-03-21,391.26,39675930,383.215,391.74,382.8,MSFT
2025-03-20,386.84,18470540,385.735,391.785,383.28,MSFT
2025-03-19,387.82,19185530,385.525,389.68,384.0,MSFT
2025-03-18,383.52,19486850,387.07,387.37,381.1,MSFT
2025-03-17,388.7,22474270,386.7,392.705,385.57,MSFT
2025-03-14,388.56,19952850,379.775,390.23,379.51,MSFT
2025-03-13,378.77,20473020,383.155,385.32,377.45,MSFT
2025-03-12,383.27,24253570,382.95,385.2165,378.9507,MSFT
2025-03-11,380.45,30380180,379.0,386.0,376.91,MSFT
2025-03-10,380.16,32840130,385.84,386.4,377.22,MSFT
2025-03-07,393.31,22034090,392.32,394.8,385.54,MSFT
2025-03-06,396.89,23304630,394.28,402.15,392.6777,MSFT
2025-03-05,401.02,23433130,389.34,401.67,388.81,MSFT
2025-03-04,388.61,29342920,383.4,392.58,381.0,MSFT
2025-03-03,388.49,23007730,398.82,398.82,386.155,MSFT
2025-02-28,396.99,32845660,392.655,397.63,386.57,MSFT
2025-02-27,392.53,21127410,401.265,405.74,392.17,MSFT
2025-02-26,399.73,19618950,398.01,403.6,394.245,MSFT
2025-02-25,397.9,29387400,401.1,401.915,396.7,MSFT
2025-02-24,404.0,26443660,408.51,409.37,399.32,MSFT
2025-02-21,408.21,27524800,417.335,418.048,407.89,MSFT
2025-02-20,416.13,23508730,415.29,419.31,412.54,MSFT
2025-02-19,414.77,24114200,407.88,415.49,407.65,MSFT
2025-02-18,409.64,21423050,408.0,410.597,406.5,MSFT
2025-02-14,408.43,22758460,407.79,408.91,405.88,MSFT
2025-02-13,410.54,23891730,407.0,411.0,406.36,MSFT
2025-02-12,409.04,19121730,407.21,410.75,404.3673,MSFT
2025-02-11,411.44,18140590,409.64,412.49,409.3,MSFT
2025-02-10,412.22,20817920,413.71,415.4624,410.92,MSFT
2025-02-07,409.75,22886840,416.48,418.65,408.1,MSFT
2025-02-06,415.82,16309760,414.0,418.2,414.0,MSFT
2025-02-05,413.29,16336190,412.35,413.827,410.4,MSFT
2025-02-04,412.37,20532100,412.685,413.9199,409.74,MSFT
2025-02-03,410.92,25679150,411.6,415.41,408.66,MSFT
2025-01-31,415.06,34223390,418.98,420.69,414.91,MSFT
2025-01-30,414.99,54586260,418.77,422.86,413.16,MSFT
2025-01-29,442.33,23581370,446.69,446.88,440.4,MSFT
2025-01-28,447.2,23491700,434.6,448.38,431.38,MSFT
2025-01-27,434.56,35647810,424.01,435.2,423.5,MSFT
2025-01-24,444.06,15549450,445.16,446.65,441.4,MSFT
2025-01-23,446.71,18389270,442.0,446.75,441.5048,MSFT
2025-01-22,446.2,27803810,437.56,447.27,436.0,MSFT
2025-01-21,428.5,26085700,430.2,430.8999,425.595,MSFT
2025-01-17,429.03,26197510,434.085,434.48,428.17,MSFT
2025-01-16,424.58,15300020,428.695,429.49,424.39,MSFT
2025-01-15,426.31,19637840,419.13,428.15,418.265,MSFT
2025-01-14,415.67,16935860,417.81,419.74,410.72,MSFT
2025-01-13,417.19,17604780,415.235,418.5,412.29,MSFT
2025-01-10,418.95,20201130,424.63,424.71,415.02,MSFT
2025-01-08,424.56,15054580,423.46,426.97,421.54,MSFT
2025-01-07,422.37,18139070,429.0,430.65,420.8,MSFT
2025-01-06,427.85,20573650,428.0,434.32,425.4774,MSFT
2025-01-03,423.35,16662940,421.08,424.03,419.54,MSFT
2025-01-02,418.58,16896470,425.53,426.07,414.85,MSFT
2024-12-31,421.5,13246510,426.1,426.73,420.66,MSFT
2024-12-30,424.83,13158700,426.06,427.55,421.9,MSFT
2024-12-27,430.53,18117710,434.6,435.22,426.35,MSFT
2024-12-26,438.11,8199927,439.08,440.94,436.63,MSFT
2024-12-24,439.33,7164543,434.65,439.6,434.19,MSFT
2024-12-23,435.25,19152520,436.74,437.65,432.83,MSFT
2024-12-20,436.6,64263690,433.11,443.74,428.63,MSFT
2024-12-19,437.03,22963680,441.62,443.1834,436.32,MSFT
2024-12-18,437.39,24444550,451.32,452.65,437.02,MSFT
2024-12-17,454.46,22733490,451.01,455.29,449.57,MSFT
2024-12-16,451.59,23598830,447.27,452.18,445.28,MSFT
2024-12-13,447.27,20177830,448.435,451.43,445.58,MSFT
2024-12-12,449.56,20834780,449.11,456.1648,449.11,MSFT
2024-12-11,448.99,19200210,444.05,450.35,444.05,MSFT
2024-12-10,443.33,18469460,444.39,449.62,441.6,MSFT
2024-12-09,446.02,19144390,442.6,448.33,440.5,MSFT
2024-12-06,443.57,18821000,442.3,446.1,441.7703,MSFT
2024-12-05,442.62,21697780,437.92,444.66,436.171,MSFT
2024-12-04,437.42,26009430,433.03,439.67,432.63,MSFT
2024-12-03,431.2,18301990,429.84,432.47,427.74,MSFT
2024-12-02,430.98,20207220,421.57,433.0,421.31,MSFT
2024-11-29,423.46,16271920,420.09,424.8849,417.8,MSFT
2024-11-27,422.99,18332440,425.105,427.2299,422.02,MSFT
2024-11-26,427.99,23458890,419.585,429.0414,418.85,MSFT
2024-11-25,418.79,27691090,418.38,421.08,414.85,MSFT
2024-11-22,417.0,24814630,411.365,417.4,411.06,MSFT
2024-11-21,412.87,20780160,419.5,419.78,410.2887,MSFT
2024-11-20,415.49,19191660,416.87,417.29,410.58,MSFT
2024-11-19,417.79,18133530,413.11,417.94,411.55,MSFT
2024-11-18,415.76,24742010,414.87,418.4037,412.1,MSFT
2024-11-15,415.0,28247640,419.82,422.8,413.64,MSFT
2024-11-14,426.89,30246880,425.0,428.17,420.0,MSFT
2024-11-13,425.2,21502190,421.64,429.325,418.21,MSFT
2024-11-12,423.03,19401200,418.25,424.44,417.2,MSFT
2024-11-11,418.01,24503320,422.515,424.81,416.0,MSFT
2024-11-08,422.54,16891410,425.32,426.5,421.78,MSFT
2024-11-07,425.43,19901780,421.28,426.85,419.88,MSFT
2024-11-06,420.18,26681840,412.42,420.45,410.52,MSFT
2024-11-05,411.46,17626010,408.37,414.9,408.08,MSFT
2024-11-04,408.46,19672290,409.8,410.415,405.5713,MSFT
2024-11-01,410.37,24230440,409.01,415.5,407.5,MSFT
2024-10-31,406.35,53970980,415.36,416.16,406.3,MSFT
2024-10-30,432.53,29749150,437.435,438.5,432.1,MSFT
2024-10-29,431.95,17644080,428.0,433.17,425.8001,MSFT
2024-10-28,426.59,14882440,431.655,431.94,426.3,MSFT
2024-10-25,428.15,16899060,426.76,432.52,426.565,MSFT
2024-10-24,424.73,13581630,425.325,425.9782,422.4,MSFT
2024-10-23,424.6,19654380,430.855,431.08,422.53,MSFT
2024-10-22,427.51,25482200,418.49,430.5793,418.04,MSFT
2024-10-21,418.78,14206120,416.12,418.96,413.7501,MSFT
2024-10-18,418.16,17145320,417.14,419.65,416.2601,MSFT
2024-10-17,416.72,14820000,422.36,422.5,415.59,MSFT
2024-10-16,416.12,15508930,415.17,416.36,410.48,MSFT
2024-10-15,418.74,18900200,422.18,422.48,415.26,MSFT
2024-10-14,419.14,16653090,417.77,424.04,417.52,MSFT
2024-10-11,416.32,14144940,416.135,417.13,413.25,MSFT
2024-10-10,415.84,13848380,415.225,417.35,413.15,MSFT
2024-10-09,417.46,14974260,415.86,420.38,414.3,MSFT
2024-10-08,414.71,19229260,410.9,415.66,408.17,MSFT
2024-10-07,409.54,20919760,416.0,417.11,409.0,MSFT
2024-10-04,416.06,19190910,418.24,419.75,414.97,MSFT
2024-10-03,416.54,13686420,417.63,419.55,414.29,MSFT
2024-10-02,417.13,16582260,422.58,422.82,416.71,MSFT
2024-10-01,420.69,19092950,428.45,428.48,418.81,MSFT
2024-09-30,430.3,16854610,428.21,430.42,425.37,MSFT
2024-09-27,428.02,14896130,431.52,431.85,427.47,MSFT
2024-09-26,431.31,14492040,435.085,435.3,429.13,MSFT
2024-09-25,432.11,13396360,429.83,433.119,428.57,MSFT
2024-09-24,429.17,17015750,433.0,433.35,426.1,MSFT
2024-09-23,433.51,15128890,434.28,436.46,430.3889,MSFT
2024-09-20,435.27,55167110,437.22,439.24,434.22,MSFT
2024-09-19,438.69,21706560,441.225,441.5,436.9,MSFT
2024-09-18,430.81,18898040,435.0,436.03,430.41,MSFT
2024-09-17,435.15,18874230,440.23,441.85,432.27,MSFT
2024-09-16,431.34,13834700,430.6,433.53,428.22,MSFT
2024-09-13,430.59,15874560,425.825,431.83,425.46,MSFT
2024-09-12,427.0,17418760,423.31,427.3692,419.75,MSFT
2024-09-11,423.04,19266920,415.5,423.99,409.58,MSFT
2024-09-10,414.2,19594290,408.2,416.33,407.7,MSFT
2024-09-09,405.72,15295130,407.24,408.65,402.15,MSFT
2024-09-06,401.7,19609530,409.06,410.65,400.8,MSFT
2024-09-05,408.39,14195520,407.62,413.1,406.13,MSFT
2024-09-04,408.9,15135810,405.91,411.24,404.37,MSFT
2024-09-03,409.44,20313600,417.91,419.88,407.03,MSFT
2024-08-30,417.14,24308320,415.6,417.49,412.13,MSFT
2024-08-29,413.12,17045240,414.94,422.05,410.6,MSFT
2024-08-28,410.6,14882660,414.88,415.0,407.31,MSFT
2024-08-27,413.84,13492910,412.86,414.36,410.25,MSFT
2024-08-26,413.49,13152830,416.365,417.2799,411.34,MSFT
2024-08-23,416.79,18493780,416.98,419.26,412.09,MSFT
2024-08-22,415.55,19361900,424.36,426.7899,414.61,MSFT
2024-08-21,424.14,16067300,424.075,426.4,421.72,MSFT
2024-08-20,424.8,16387580,421.7,425.86,421.64,MSFT
2024-08-19,421.53,15233960,418.96,421.75,416.46,MSFT
2024-08-16,418.47,22775590,420.6,421.34,417.3,MSFT
2024-08-15,421.03,20752140,419.8,421.11,417.66,MSFT
2024-08-14,416.86,18266980,414.8,417.72,412.4456,MSFT
2024-08-13,414.01,19414270,409.59,414.95,409.57,MSFT
2024-08-12,406.81,16762880,407.06,408.76,404.2434,MSFT
2024-08-09,406.02,19276670,404.03,408.05,402.2624,MSFT
2024-08-08,402.69,20203030,402.44,405.86,399.9407,MSFT
2024-08-07,398.43,20650910,408.635,410.08,397.47,MSFT
2024-08-06,399.61,24946530,400.0,405.67,398.5,MSFT
2024-08-05,395.15,40709240,389.17,401.04,385.58,MSFT
2024-08-02,408.49,29437900,412.49,415.0,404.34,MSFT
2024-08-01,417.11,30296400,420.785,427.46,413.0901,MSFT
2024-07-31,418.35,42891370,420.495,421.775,412.21,MSFT
2024-07-30,422.92,32687580,427.72,429.05,417.36,MSFT
2024-07-29,426.73,15125840,431.58,432.15,424.7042,MSFT
2024-07-26,425.27,23583840,418.2,428.915,417.27,MSFT
2024-07-25,418.4,29943800,428.8,429.8,417.51,MSFT
2024-07-24,428.9,26805800,440.45,441.48,427.585,MSFT
2024-07-23,444.85,13107050,443.895,448.39,443.1,MSFT
2024-07-22,442.94,15808760,441.79,444.6,438.9125,MSFT
2024-07-19,437.11,20940420,433.1,441.14,432.0,MSFT
2024-07-18,440.37,20794820,444.34,444.65,434.4,MSFT
2024-07-17,443.52,21754020,442.59,444.85,439.18,MSFT
2024-07-16,449.52,17175680,454.22,454.3,446.66,MSFT
2024-07-15,453.96,14429450,453.3,457.26,451.43,MSFT
2024-07-12,453.55,16324270,454.325,456.36,450.645,MSFT
2024-07-11,454.7,23111180,462.98,464.78,451.55,MSFT
2024-07-10,466.25,18196100,461.22,466.46,458.855,MSFT
2024-07-09,459.54,17228510,467.0,467.33,458.0,MSFT
2024-07-08,466.24,12962320,466.55,467.7,464.46,MSFT
2024-07-05,467.56,16000290,459.61,468.35,458.965,MSFT
2024-07-03,460.77,9932830,458.19,461.02,457.88,MSFT
2024-07-02,459.28,13979780,453.2,459.59,453.113,MSFT
2024-07-01,456.73,17662820,448.66,457.37,445.66,MSFT
2024-06-28,446.95,28362270,453.07,455.38,446.41,MSFT
2024-06-27,452.85,14806320,452.175,456.17,451.77,MSFT
2024-06-26,452.16,16507030,449.0,453.6,448.19,MSFT
2024-06-25,450.95,16747530,448.25,451.42,446.75,MSFT
2024-06-24,447.67,15913720,449.8,452.75,446.41,MSFT
2024-06-21,449.78,34486170,447.38,450.58,446.51,MSFT
2024-06-20,445.7,19877380,446.3,446.53,441.27,MSFT
2024-06-18,446.34,17112500,449.705,450.14,444.89,MSFT
2024-06-17,448.37,20790030,442.585,450.94,440.72,MSFT
2024-06-14,442.57,13581990,438.275,443.1376,436.721,MSFT
2024-06-13,441.58,15960570,440.85,443.39,439.37,MSFT
2024-06-12,441.06,22366230,435.32,443.4,433.25,MSFT
2024-06-11,432.68,14551100,425.475,432.82,425.25,MSFT
2024-06-10,427.87,14003030,424.7,428.08,423.89,MSFT
2024-06-07,423.85,13621650,426.2,426.28,423.0,MSFT
2024-06-06,424.52,14861250,424.01,425.31,420.58,MSFT
2024-06-05,424.01,16988040,417.81,424.08,416.3,MSFT
2024-06-04,416.07,14348920,412.43,416.44,409.675,MSFT
2024-06-03,413.52,17484680,415.525,416.43,408.9234,MSFT
2024-05-31,415.13,47995250,416.75,416.75,404.51,MSFT
2024-05-30,414.67,28424850,424.3,424.3,414.24,MSFT
2024-05-29,429.17,15517130,425.69,430.94,425.69,MSFT
2024-05-28,430.32,15718020,429.63,430.82,426.6,MSFT
2024-05-24,430.16,11855290,427.19,431.055,424.41,MSFT
2024-05-23,427.0,17211690,432.97,433.6,425.424,MSFT
2024-05-22,430.52,18073700,430.09,432.41,427.13,MSFT
2024-05-21,429.04,21453260,426.825,432.97,424.85,MSFT
2024-05-20,425.34,16272140,420.21,426.77,419.99,MSFT
2024-05-17,420.21,15352240,422.54,422.92,418.025,MSFT
2024-05-16,420.99,17530050,421.8,425.42,420.35,MSFT
2024-05-15,423.08,22239530,417.9,423.81,417.27,MSFT
2024-05-14,416.56,15109310,412.02,417.49,411.55,MSFT
2024-05-13,413.72,15440230,418.01,418.348,410.82,MSFT
2024-05-10,414.74,13402280,412.935,415.38,411.8,MSFT
2024-05-09,412.32,14689730,410.57,412.72,409.1,MSFT
2024-05-08,410.54,11792310,408.17,412.23,406.7132,MSFT
2024-05-07,409.34,20018230,414.66,414.67,409.09,MSFT
2024-05-06,413.54,16996640,408.76,413.93,406.3701,MSFT
2024-05-03,406.66,17446720,402.28,407.15,401.86,MSFT
2024-05-02,397.84,17709360,397.66,399.93,394.6515,MSFT
2024-05-01,394.94,23562480,392.61,401.7199,390.31,MSFT
2024-04-30,389.33,28781370,401.49,402.16,389.17,MSFT
2024-04-29,402.25,19582090,405.25,406.32,399.19,MSFT
2024-04-26,406.32,29694650,412.17,413.0,405.7601,MSFT
2024-04-25,399.04,40586450,394.03,399.8899,388.03,MSFT
2024-04-24,409.06,15065330,409.56,412.47,406.78,MSFT
2024-04-23,407.57,15734500,404.235,408.2,403.06,MSFT
2024-04-22,400.96,20286880,400.08,402.85,395.75,MSFT
2024-04-19,399.12,30565790,404.03,405.48,397.77,MSFT
2024-04-18,404.27,21029920,410.63,411.89,403.95,MSFT
2024-04-17,411.84,15855490,417.25,418.88,410.33,MSFT
2024-04-16,414.58,16765620,414.57,418.4,413.7301,MSFT
2024-04-15,413.64,20273540,426.6,426.82,413.43,MSFT
2024-04-12,421.9,19253750,424.05,425.1794,419.77,MSFT
2024-04-11,427.93,17966420,425.82,429.37,422.36,MSFT
2024-04-10,423.26,16216580,422.19,424.03,419.7,MSFT
2024-04-09,426.28,12512290,426.44,427.74,421.62,MSFT
2024-04-08,424.59,14272390,425.17,427.28,423.3,MSFT
2024-04-05,425.52,16554760,420.01,426.51,418.32,MSFT
2024-04-04,417.88,19370880,424.99,428.67,417.57,MSFT
2024-04-03,420.45,16502260,419.73,423.26,419.085,MSFT
2024-04-02,421.44,17911990,420.11,422.38,417.84,MSFT
2024-04-01,424.57,16315960,423.95,427.89,422.22,MSFT
2024-03-28,420.72,21871160,420.96,421.87,419.12,MSFT
2024-03-27,421.43,16704980,424.44,424.45,419.01,MSFT
2024-03-26,421.65,16725650,425.61,425.99,421.35,MSFT
2024-03-25,422.86,18060450,425.24,427.41,421.61,MSFT
2024-03-22,428.74,17648470,429.7,429.86,426.07,MSFT
2024-03-21,429.37,21296220,429.83,430.82,427.16,MSFT
2024-03-20,425.23,17860090,422.0,425.96,420.66,MSFT
2024-03-19,421.41,19837920,417.83,421.6656,415.55,MSFT
2024-03-18,417.32,20105980,414.25,420.73,413.78,MSFT
2024-03-15,416.42,45079900,419.29,422.6,412.79,MSFT
2024-03-14,425.22,34157300,420.24,427.82,417.99,MSFT
2024-03-13,415.1,17115930,418.1,418.18,411.45,MSFT
2024-03-12,415.28,22457000,407.62,415.57,406.79,MSFT
2024-03-11,404.52,16120750,403.762,405.68,401.26,MSFT
2024-03-08,406.22,18002190,407.96,410.42,404.33,MSFT
2024-03-07,409.14,18718480,406.12,409.78,402.24,MSFT
2024-03-06,402.09,22344150,402.97,405.16,398.39,MSFT
2024-03-05,402.65,26919180,413.96,414.25,400.64,MSFT
2024-03-04,414.92,17595960,413.44,417.35,412.32,MSFT
2024-03-01,415.5,17823450,411.27,415.87,410.88,MSFT
2024-02-29,413.64,31947260,408.64,414.2,405.92,MSFT
2024-02-28,407.72,13183130,408.175,409.3,405.3201,MSFT
2024-02-27,407.48,14835830,407.99,408.32,403.85,MSFT
2024-02-26,407.54,16193510,411.455,412.16,407.36,MSFT
2024-02-23,410.34,16295880,415.67,415.86,408.97,MSFT
2024-02-22,411.65,27009870,410.19,412.83,408.57,MSFT
2024-02-21,402.18,18631070,400.17,402.29,397.22,MSFT
2024-02-20,402.79,24307920,403.24,404.49,398.01,MSFT
